id,target
300154,0.21103518
300155,0.14991997
300156,0.7672177
300157,0.011350611
300158,0.65565
300159,0.13002612
300160,0.19928125
300161,0.23049842
300162,0.23935646
300163,0.21987455
300164,0.24702443
300165,0.21260208
300166,0.00992819
300167,0.31500363
300168,0.23443967
300169,0.30003753
300170,0.64563
300171,0.87006974
300172,0.053297464
300173,0.05315232
300174,0.04561378
300175,0.54898643
300176,0.2558927
300177,0.84299093
300178,0.12993293
300179,0.48407453
300180,0.26174444
300181,0.23980796
300182,0.8249788
300183,0.7616843
300184,0.4220123
300185,0.27698472
300186,0.46545422
300187,0.5146407
300188,0.66448134
300189,0.06764978
300190,0.3009057
300191,0.7121943
300192,0.18799548
300193,0.005504709
300194,0.21572956
300195,0.007525731
300196,0.63111115
300197,0.20665741
300198,0.03949368
300199,0.097201385
300200,0.65391845
300201,0.42691574
300202,0.21265881
300203,0.734229
300204,0.7607454
300205,0.5592838
300206,0.33773854
300207,0.53147155
300208,0.23313221
300209,0.2211886
300210,0.58460474
300211,0.35958114
300212,0.05482568
300213,0.28456312
300214,0.104787216
300215,0.18906659
300216,0.104715355
300217,0.67709416
300218,0.044240244
300219,0.015326563
300220,0.041200187
300221,0.23012862
300222,0.031502813
300223,0.49063158
300224,0.22702207
300225,0.06493747
300226,0.45546764
300227,0.2070137
300228,0.07420617
300229,0.20459038
300230,0.53629464
300231,0.009788557
300232,0.043287877
300233,0.7321073
300234,0.47793424
300235,0.5229086
300236,0.12585902
300237,0.30979392
300238,0.09283362
300239,0.22225279
300240,0.13278477
300241,0.05214107
300242,0.63382936
300243,0.7622173
300244,0.26424146
300245,0.10874885
300246,0.8387241
300247,0.2062098
300248,0.6567399
300249,0.0701512
300250,0.46674412
300251,0.9356753
300252,0.020777773
300253,0.46136978
300254,0.8432129
300255,0.5108606
300256,0.57328767
300257,0.06896928
300258,0.18816003
300259,0.6579192
300260,0.6178839
300261,0.3682698
300262,0.22594252
300263,0.60481
300264,0.6102369
300265,0.18174984
300266,0.59745246
300267,0.2719435
300268,0.18373145
300269,0.38070232
300270,0.750538
300271,0.13098483
300272,0.73966545
300273,0.16240534
300274,0.9463629
300275,0.25151968
300276,0.42942193
300277,0.7791419
300278,0.07359201
300279,0.25734934
300280,0.12585604
300281,0.057462573
300282,0.102020286
300283,0.027122732
300284,0.17047098
300285,0.4212174
300286,0.040292956
300287,0.21437007
300288,0.39237562
300289,0.743364
300290,0.72534543
300291,0.08647905
300292,0.40168265
300293,0.7643336
300294,0.037435476
300295,0.029223844
300296,0.82623756
300297,0.07643935
300298,0.18568952
300299,0.44374624
300300,0.28076175
300301,0.7835222
300302,0.08294822
300303,0.14324439
300304,0.6878132
300305,0.47591597
300306,0.51188374
300307,0.13831629
300308,0.34341326
300309,0.23124436
300310,0.33442926
300311,0.021156423
300312,0.16889784
300313,0.18103153
300314,0.3543416
300315,0.46461937
300316,0.07486821
300317,0.24146584
300318,0.066907756
300319,0.768411
300320,0.7202349
300321,0.20783508
300322,0.61238813
300323,0.036750298
300324,0.1584167
300325,0.33090922
300326,0.059174553
300327,0.6097722
300328,0.29137012
300329,0.6490231
300330,0.13721465
300331,0.058217466
300332,0.07600027
300333,0.27900898
300334,0.14976424
300335,0.20942582
300336,0.68269056
300337,0.9456848
300338,0.28614178
300339,0.21707581
300340,0.70988786
300341,0.3325565
300342,0.13136908
300343,0.030932715
300344,0.7436306
300345,0.6564004
300346,0.23526514
300347,0.60559905
300348,0.490489
300349,0.5254862
300350,0.692505
300351,0.23354897
300352,0.1706655
300353,0.56123096
300354,0.49943262
300355,0.19195887
300356,0.040372133
300357,0.6828932
300358,0.26071268
300359,0.6143043
300360,0.031783737
300361,0.6302994
300362,0.10367509
300363,0.6895593
300364,0.023032399
300365,0.43401846
300366,0.053847898
300367,0.070951745
300368,0.6477265
300369,0.18941309
300370,0.046318684
300371,0.26556665
300372,0.26151904
300373,0.25939208
300374,0.59578174
300375,0.95991457
300376,0.6178408
300377,0.036753014
300378,0.49675658
300379,0.02313766
300380,0.048763763
300381,0.49778238
300382,0.10788577
300383,0.45708612
300384,0.5379486
300385,0.48138133
300386,0.13001679
300387,0.06601137
300388,0.10803042
300389,0.7013901
300390,0.48332083
300391,0.19585569
300392,0.14619824
300393,0.032309752
300394,0.28791597
300395,0.46945822
300396,0.38449335
300397,0.6520011
300398,0.2959328
300399,0.6888684
300400,0.70516086
300401,0.58752906
300402,0.2877327
300403,0.62852985
300404,0.4553279
300405,0.7002713
300406,0.27224344
300407,0.106424905
300408,0.213743
300409,0.6349207
300410,0.15742464
300411,0.057197273
300412,0.3544153
300413,0.14489041
300414,0.3771214
300415,0.3147159
300416,0.15267096
300417,0.5987708
300418,0.063092664
300419,0.26088658
300420,0.1438669
300421,0.13676977
300422,0.034487654
300423,0.0039469064
300424,0.13764806
300425,0.11809638
300426,0.5987181
300427,0.22728477
300428,0.14229341
300429,0.12563713
300430,0.09023096
300431,0.049529612
300432,0.060295887
300433,0.09646347
300434,0.6296811
300435,0.11010316
300436,0.20610718
300437,0.013345701
300438,0.039983295
300439,0.1405793
300440,0.09837846
300441,0.082250476
300442,0.8034774
300443,0.1700528
300444,0.20810887
300445,0.007162002
300446,0.744697
300447,0.24790777
300448,0.4653047
300449,0.43875584
300450,0.15778707
300451,0.8513131
300452,0.79010636
300453,0.62467706
300454,0.3799406
300455,0.23705354
300456,0.3024231
300457,0.7004758
300458,0.7177537
300459,0.00972853
300460,0.72103876
300461,0.4407989
300462,0.11059135
300463,0.25261807
300464,0.6717031
300465,0.10337743
300466,0.19804882
300467,0.3314233
300468,0.02371442
300469,0.30939513
300470,0.103830814
300471,0.7808407
300472,0.8187892
300473,0.39514503
300474,0.53124183
300475,0.30334044
300476,0.32163337
300477,0.2621641
300478,0.17475814
300479,0.05421099
300480,0.033247754
300481,0.26006022
300482,0.23557052
300483,0.38399437
300484,0.10695092
300485,0.005110298
300486,0.73669213
300487,0.17291321
300488,0.16809428
300489,0.2566048
300490,0.23589157
300491,0.09672642
300492,0.6314916
300493,0.23897044
300494,0.12274175
300495,0.016560158
300496,0.10362498
300497,0.08010373
300498,0.50244147
300499,0.67766523
300500,0.07517165
300501,0.6022806
300502,0.10179644
300503,0.50957274
300504,0.038202155
300505,0.1691553
300506,0.75981027
300507,0.06693033
300508,0.18384139
300509,0.24438754
300510,0.2764588
300511,0.02555909
300512,0.030107474
300513,0.31702808
300514,0.34154522
300515,0.26959607
300516,0.17243944
300517,0.02173198
300518,0.6891901
300519,0.013438466
300520,0.15570827
300521,0.15096231
300522,0.71297824
300523,0.34819588
300524,0.65372956
300525,0.17844115
300526,0.43276912
300527,0.049486622
300528,0.578945
300529,0.28290045
300530,0.55903155
300531,0.10774267
300532,0.32205132
300533,0.23668993
300534,0.26757658
300535,0.13441877
300536,0.69304127
300537,0.47575375
300538,0.6581174
300539,0.70647454
300540,0.19917786
300541,0.26058003
300542,0.28818896
300543,0.080429085
300544,0.033301253
300545,0.47788674
300546,0.7339003
300547,0.37759763
300548,0.43219715
300549,0.27380356
300550,0.06620084
300551,0.22443211
300552,0.24150409
300553,0.024270134
300554,0.036937926
300555,0.3947178
300556,0.1031514
300557,0.5573287
300558,0.17620213
300559,0.0081542665
300560,0.6330082
300561,0.10478091
300562,0.23913142
300563,0.30160204
300564,0.036446676
300565,0.34470746
300566,0.728824
300567,0.03207744
300568,0.11730668
300569,0.09301789
300570,0.34734938
300571,0.5842794
300572,0.14888106
300573,0.25985098
300574,0.20289765
300575,0.53622913
300576,0.28032646
300577,0.28496987
300578,0.09785271
300579,0.1612734
300580,0.080531344
300581,0.4620415
300582,0.39539725
300583,0.63401806
300584,0.19869784
300585,0.5043658
300586,0.11549387
300587,0.835009
300588,0.72019666
300589,0.22594924
300590,0.303285
300591,0.3169897
300592,0.7179002
300593,0.20089914
300594,0.7031669
300595,0.13648044
300596,0.6549481
300597,0.8547138
300598,0.11816404
300599,0.68030584
300600,0.7858871
300601,0.19002546
300602,0.2451816
300603,0.04095752
300604,0.20848225
300605,0.4315942
300606,0.09775758
300607,0.07076149
300608,0.23305708
300609,0.63286203
300610,0.31700763
300611,0.22603674
300612,0.18177268
300613,0.7501613
300614,0.610926
300615,0.44531515
300616,0.5080782
300617,0.67340875
300618,0.27548277
300619,0.21171074
300620,0.8133873
300621,0.5189655
300622,0.63144684
300623,0.48137212
300624,0.5340993
300625,0.33215594
300626,0.7051571
300627,0.49897513
300628,0.03269455
300629,0.5872892
300630,0.11288263
300631,0.13899495
300632,0.080432944
300633,0.15659778
300634,0.7540492
300635,0.13902487
300636,0.14964736
300637,0.033436265
300638,0.13387576
300639,0.038650777
300640,0.3497608
300641,0.010028216
300642,0.8005621
300643,0.18887696
300644,0.17784198
300645,0.037653446
300646,0.2457727
300647,0.15232515
300648,0.76265055
300649,0.5472995
300650,0.099168725
300651,0.032796364
300652,0.2068675
300653,0.38209316
300654,0.13311723
300655,0.116962545
300656,0.019050462
300657,0.571347
300658,0.1811701
300659,0.34681618
300660,0.097993724
300661,0.17677806
300662,0.65516335
300663,0.09112942
300664,0.35363564
300665,0.07047063
300666,0.78712106
300667,0.60424495
300668,0.61492914
300669,0.1794105
300670,0.13803694
300671,0.7711289
300672,0.82743233
300673,0.3012737
300674,0.0033916105
300675,0.08623816
300676,0.040359806
300677,0.1426554
300678,0.122221254
300679,0.20954546
300680,0.52250695
300681,0.49704933
300682,0.35881102
300683,0.35880098
300684,0.88486874
300685,0.5548907
300686,0.16146891
300687,0.02183503
300688,0.77161
300689,0.118556604
300690,0.12504226
300691,0.020875525
300692,0.05905159
300693,0.6691493
300694,0.6597511
300695,0.1098073
300696,0.42339602
300697,0.18771651
300698,0.09716736
300699,0.19445747
300700,0.20283726
300701,0.048907608
300702,0.086118974
300703,0.16689323
300704,0.37869567
300705,0.20185718
300706,0.042042796
300707,0.30941212
300708,0.09403392
300709,0.2438529
300710,0.19448844
300711,0.7600674
300712,0.14137746
300713,0.44001025
300714,0.13097793
300715,0.18330428
300716,0.76502895
300717,0.03603561
300718,0.06812545
300719,0.1790627
300720,0.32710305
300721,0.21636844
300722,0.0028025098
300723,0.62600046
300724,0.11512141
300725,0.15538387
300726,0.27760017
300727,0.27098694
300728,0.05377014
300729,0.29675165
300730,0.030410064
300731,0.67468864
300732,0.12876764
300733,0.4073673
300734,0.088601775
300735,0.12867843
300736,0.562793
300737,0.74193454
300738,0.18514761
300739,0.38323087
300740,0.48954648
300741,0.7478583
300742,0.09856819
300743,0.14678974
300744,0.7333073
300745,0.17155226
300746,0.73089373
300747,0.022023533
300748,0.023710053
300749,0.57797706
300750,0.8898854
300751,0.10744123
300752,0.12504593
300753,0.79864436
300754,0.0011342112
300755,0.13048346
300756,0.38655096
300757,0.093219
300758,0.101129666
300759,0.14357975
300760,0.15816264
300761,0.4974823
300762,0.19176906
300763,0.3793358
300764,0.042820115
300765,0.093739524
300766,0.15920466
300767,0.60467356
300768,0.3681556
300769,0.44286913
300770,0.23231295
300771,0.36231968
300772,0.66250354
300773,0.20393142
300774,0.13750374
300775,0.14978437
300776,0.69151783
300777,0.15427825
300778,0.4557999
300779,0.096375406
300780,0.023817096
300781,0.7592094
300782,0.4747615
300783,0.42234942
300784,0.17700236
300785,0.47970155
300786,0.004263173
300787,0.04349008
300788,0.13621171
300789,0.0794822
300790,0.08653048
300791,0.70929766
300792,0.025228275
300793,0.12906756
300794,0.22355638
300795,0.6010128
300796,0.09962888
300797,0.7168486
300798,0.09442925
300799,0.24948539
300800,0.61958534
300801,0.49833953
300802,0.16098109
300803,0.04370222
300804,0.071611054
300805,0.34506622
300806,0.034152467
300807,0.73947847
300808,0.55330485
300809,0.4421599
300810,0.052397855
300811,0.3871257
300812,0.054600775
300813,0.035972856
300814,0.11200363
300815,0.43774578
300816,0.22716217
300817,0.7628719
300818,0.62665904
300819,0.5660816
300820,0.0714156
300821,0.13025656
300822,0.11422292
300823,0.6984212
300824,0.12591644
300825,0.8453549
300826,0.7321068
300827,0.071316905
300828,0.004987312
300829,0.51901895
300830,0.56842166
300831,0.08160865
300832,0.12439433
300833,0.2503465
300834,0.34226876
300835,0.17122307
300836,0.73562765
300837,0.4989011
300838,0.032635335
300839,0.13082787
300840,0.5418869
300841,0.02244515
300842,0.35530844
300843,0.7919501
300844,0.26156005
300845,0.028350206
300846,0.7839983
300847,0.21168415
300848,0.5176524
300849,0.13202089
300850,0.6172961
300851,0.4952597
300852,0.052662555
300853,0.21886677
300854,0.23582758
300855,0.20858118
300856,0.70063233
300857,0.32612383
300858,0.077385865
300859,0.6644003
300860,0.05404093
300861,0.064406976
300862,0.34179717
300863,0.75802
300864,0.6588595
300865,0.03970454
300866,0.61523926
300867,0.7844648
300868,0.50362563
300869,0.54056424
300870,0.10284025
300871,0.0048460606
300872,0.86894447
300873,0.22891986
300874,0.19355552
300875,0.7676139
300876,0.58862454
300877,0.119402006
300878,0.80033207
300879,0.38367665
300880,0.007393255
300881,0.71734816
300882,0.22520147
300883,0.46352068
300884,0.70220876
300885,0.4484421
300886,0.23232026
300887,0.43220383
300888,0.10251385
300889,0.18095621
300890,0.17933737
300891,0.6983875
300892,0.3430789
300893,0.44485795
300894,0.44462612
300895,0.57675886
300896,0.35167444
300897,0.27308258
300898,0.15603335
300899,0.017174512
300900,0.48670658
300901,0.07985323
300902,0.45564586
300903,0.11254366
300904,0.11696095
300905,0.19132712
300906,0.575619
300907,0.17732106
300908,0.8978818
300909,0.022800958
300910,0.5591056
300911,0.59014356
300912,0.1288617
300913,0.6275785
300914,0.7076171
300915,0.046383552
300916,0.09157348
300917,0.16697489
300918,0.5169519
300919,0.21672495
300920,0.40936854
300921,0.17797276
300922,0.7644702
300923,0.076754205
300924,0.12784575
300925,0.07658799
300926,0.4349138
300927,0.5184834
300928,0.79468447
300929,0.27867794
300930,0.07550034
300931,0.6545413
300932,0.41424537
300933,0.033535738
300934,0.51635814
300935,0.3674942
300936,0.6441854
300937,0.6787889
300938,0.21244723
300939,0.20812826
300940,0.6226395
300941,0.10569413
300942,0.45565426
300943,0.28012574
300944,0.11105427
300945,0.43441674
300946,0.029392414
300947,0.03964315
300948,0.15450098
300949,0.20708898
300950,0.106881745
300951,0.22163045
300952,0.625183
300953,0.6941589
300954,0.2517754
300955,0.47634554
300956,0.7083578
300957,0.17767893
300958,0.24858747
300959,0.48189095
300960,0.56671935
300961,0.33056438
300962,0.25547957
300963,0.75143504
300964,0.038766954
300965,0.09081642
300966,0.6023873
300967,0.4578872
300968,0.13414018
300969,0.13508703
300970,0.11502548
300971,0.62713474
300972,0.004769558
300973,0.6905009
300974,0.17030652
300975,0.21974245
300976,0.40452892
300977,0.061630752
300978,0.8237064
300979,0.8928459
300980,0.14727205
300981,0.021715783
300982,0.15205374
300983,0.21093094
300984,0.053458676
300985,0.24939428
300986,0.18323214
300987,0.2323948
300988,0.016578065
300989,0.49980184
300990,0.07705922
300991,0.45788726
300992,0.7366186
300993,0.26194024
300994,0.23265274
300995,0.26397207
300996,0.51609164
300997,0.08922238
300998,0.43939042
300999,0.5852027
301000,0.05751265
301001,0.7115606
301002,0.3175653
301003,0.059596907
301004,0.2819172
301005,0.5486402
301006,0.13537295
301007,0.17445505
301008,0.018904088
301009,0.35826325
301010,0.38680744
301011,0.6332772
301012,0.7971507
301013,0.049265724
301014,0.7443995
301015,0.26181996
301016,0.46733442
301017,0.077905625
301018,0.15917276
301019,0.33992094
301020,0.7099646
301021,0.04074111
301022,0.55177534
301023,0.2536744
301024,0.15257595
301025,0.0875502
301026,0.08906936
301027,0.020002993
301028,0.5739792
301029,0.6730153
301030,0.4169334
301031,0.29123452
301032,0.19934733
301033,0.1273112
301034,0.05259039
301035,0.06174136
301036,0.114741325
301037,0.29432577
301038,0.23103262
301039,0.13054791
301040,0.16175959
301041,0.12742366
301042,0.05619941
301043,0.3520247
301044,0.2888034
301045,0.42444444
301046,0.273389
301047,0.5432426
301048,0.61262286
301049,0.7484769
301050,0.6797317
301051,0.05866569
301052,0.07700151
301053,0.5287778
301054,0.029250033
301055,0.72812015
301056,0.19993263
301057,0.57577753
301058,0.39995134
301059,0.72012943
301060,0.46140152
301061,0.49860108
301062,0.35742182
301063,0.13427384
301064,0.044871077
301065,0.5158731
301066,0.7526917
301067,0.3010772
301068,0.6635019
301069,0.76843864
301070,0.61049473
301071,0.5313613
301072,0.45400673
301073,0.020290643
301074,0.1880386
301075,0.7668305
301076,0.21149412
301077,0.5429524
301078,0.33659416
301079,0.7756771
301080,0.09645816
301081,0.26214337
301082,0.005397077
301083,0.18959637
301084,0.46656835
301085,0.40879622
301086,0.11685534
301087,0.13365465
301088,0.58704
301089,0.49398917
301090,0.75055766
301091,0.7304405
301092,0.8289125
301093,0.03192667
301094,0.067503594
301095,0.0804318
301096,0.11889323
301097,0.59879535
301098,0.59151775
301099,0.017366337
301100,0.5366437
301101,0.1432992
301102,0.06915513
301103,0.36222497
301104,0.08566897
301105,0.68523747
301106,0.23008464
301107,0.15825854
301108,0.06562061
301109,0.25243258
301110,0.02859112
301111,0.6566541
301112,0.77862054
301113,0.18925056
301114,0.6340914
301115,0.5463255
301116,0.27007893
301117,0.5691095
301118,0.010565947
301119,0.3058872
301120,0.25214222
301121,0.3567205
301122,0.3521901
301123,0.5984638
301124,0.76108545
301125,0.2358969
301126,0.018803595
301127,0.024332924
301128,0.09427801
301129,0.17415765
301130,0.05585687
301131,0.028337073
301132,0.4377966
301133,0.020361738
301134,0.04641926
301135,0.26487142
301136,0.30245808
301137,0.1311693
301138,0.18956922
301139,0.19957286
301140,0.084098734
301141,0.42187813
301142,0.43890795
301143,0.7479668
301144,0.48738685
301145,0.7663038
301146,0.8226094
301147,0.53327525
301148,0.68398416
301149,0.37310064
301150,0.00874739
301151,0.07842385
301152,0.1255289
301153,0.4866643
301154,0.04093123
301155,0.062640026
301156,0.6840358
301157,0.2148297
301158,0.7376646
301159,0.34900147
301160,0.63080263
301161,0.11241746
301162,0.17837176
301163,0.6848061
301164,0.04963993
301165,0.14474353
301166,0.25085244
301167,0.03692144
301168,0.050755966
301169,0.080415525
301170,0.41233212
301171,0.3959915
301172,0.041578367
301173,0.37138447
301174,0.117802754
301175,0.113659136
301176,0.57101077
301177,0.75266933
301178,0.08817494
301179,0.17429994
301180,0.16917408
301181,0.18689029
301182,0.8686954
301183,0.13589637
301184,0.26983574
301185,0.27359918
301186,0.1668343
301187,0.46450123
301188,0.24165818
301189,0.037064727
301190,0.7363603
301191,0.15484038
301192,0.14503619
301193,0.0592902
301194,0.12859192
301195,0.6768525
301196,0.8537358
301197,0.13375378
301198,0.22937678
301199,0.44466025
301200,0.11982133
301201,0.44854817
301202,0.61820537
301203,0.7686154
301204,0.02251197
301205,0.46109575
301206,0.114603706
301207,0.055832148
301208,0.21736753
301209,0.8209028
301210,0.1585334
301211,0.5839314
301212,0.07374369
301213,0.18301442
301214,0.8896921
301215,0.24846527
301216,0.82767594
301217,0.13832709
301218,0.69215816
301219,0.07383723
301220,0.2693547
301221,0.6642718
301222,0.026983516
301223,0.41363373
301224,0.82917815
301225,0.32586896
301226,0.4614613
301227,0.18374963
301228,0.13350727
301229,0.16496225
301230,0.271317
301231,0.6038032
301232,0.49354002
301233,0.7099897
301234,0.52376896
301235,0.07215248
301236,0.15744759
301237,0.30268696
301238,0.1066469
301239,0.06744519
301240,0.18918109
301241,0.399295
301242,0.12796284
301243,0.69992185
301244,0.5746981
301245,0.41488487
301246,0.41908467
301247,0.0005478003
301248,0.021608144
301249,0.55337083
301250,0.30085412
301251,0.6668811
301252,0.06437741
301253,0.17815049
301254,0.13627356
301255,0.03472074
301256,0.42265007
301257,0.12206739
301258,0.75506777
301259,0.45540917
301260,0.6831229
301261,0.3870149
301262,0.46565622
301263,0.07476506
301264,0.09659435
301265,0.8301807
301266,0.4224152
301267,0.15005735
301268,0.20031111
301269,0.49797967
301270,0.040310282
301271,0.18776296
301272,0.037130203
301273,0.8869377
301274,0.41304165
301275,0.053146765
301276,0.0989071
301277,0.07185564
301278,0.34527704
301279,0.21765298
301280,0.09452365
301281,0.3955462
301282,0.7358092
301283,0.11411087
301284,0.25270534
301285,0.0939299
301286,0.103717335
301287,0.029355135
301288,0.049804963
301289,0.11508965
301290,0.18352373
301291,0.54498297
301292,0.12259364
301293,0.30408794
301294,0.22865118
301295,0.31838614
301296,0.5076118
301297,0.49662527
301298,0.055842835
301299,0.12274183
301300,0.49406704
301301,0.47386765
301302,0.65046877
301303,0.68279153
301304,0.2203763
301305,0.55001503
301306,0.34944147
301307,0.2594969
301308,0.0783293
301309,0.1294143
301310,0.62086445
301311,0.037774846
301312,0.11209854
301313,0.08554463
301314,0.12299515
301315,0.3369362
301316,0.1424756
301317,0.27666155
301318,0.38096446
301319,0.70889544
301320,0.10621912
301321,0.10299498
301322,0.14868982
301323,0.040955067
301324,0.045236878
301325,0.3255124
301326,0.18026666
301327,0.22356935
301328,0.48643565
301329,0.027991105
301330,0.3731284
301331,0.38646972
301332,0.13165212
301333,0.6154733
301334,0.26176843
301335,0.35715657
301336,0.12264648
301337,0.019093389
301338,0.21027833
301339,0.11075882
301340,0.7380737
301341,0.12098688
301342,0.40743163
301343,0.42186713
301344,0.10352856
301345,0.43303508
301346,0.21556179
301347,0.67640734
301348,0.6114904
301349,0.18069766
301350,0.8807733
301351,0.11988739
301352,0.110098995
301353,0.091691054
301354,0.35946852
301355,0.20578197
301356,0.5501552
301357,0.21301636
301358,0.4544724
301359,0.07708896
301360,0.3196435
301361,0.288841
301362,0.651674
301363,0.2644794
301364,0.087789536
301365,0.32924443
301366,0.042290937
301367,0.098640285
301368,0.62211114
301369,0.15267771
301370,0.24712425
301371,0.06855278
301372,0.78196365
301373,0.015528776
301374,0.18165869
301375,0.33001938
301376,0.49007615
301377,0.41085544
301378,0.2975223
301379,0.13012458
301380,0.73446965
301381,0.10387355
301382,0.083682396
301383,0.15308207
301384,0.32143098
301385,0.0071466216
301386,0.79407555
301387,0.7626137
301388,0.05701409
301389,0.76548374
301390,0.26296678
301391,0.39077082
301392,0.4820925
301393,0.3298348
301394,0.26694575
301395,0.031701036
301396,0.08090304
301397,0.80916893
301398,0.047405433
301399,0.21752352
301400,0.09805171
301401,0.26801717
301402,0.1429904
301403,0.800481
301404,0.32299715
301405,0.693154
301406,0.069611706
301407,0.038566053
301408,0.84425604
301409,0.0024158705
301410,0.11330136
301411,0.8141718
301412,0.5758921
301413,0.30271885
301414,0.9200537
301415,0.69905025
301416,0.7277521
301417,0.39362243
301418,0.22576623
301419,0.7114324
301420,0.15737882
301421,0.12866114
301422,0.075569466
301423,0.16638152
301424,0.43306878
301425,0.35976788
301426,0.7093476
301427,0.108357266
301428,0.011700687
301429,0.7161142
301430,0.010715194
301431,0.7332973
301432,0.14677738
301433,0.7532552
301434,0.22510964
301435,0.3096377
301436,0.81912905
301437,0.08833
301438,0.16140924
301439,0.11600809
301440,0.1474374
301441,0.015345717
301442,0.0670472
301443,0.25041893
301444,0.6629448
301445,0.47711715
301446,0.74565107
301447,0.15942155
301448,0.3502374
301449,0.050420176
301450,0.10631755
301451,0.058462728
301452,0.14511524
301453,0.33072913
301454,0.17729959
301455,0.10902145
301456,0.09550708
301457,0.015795337
301458,0.18739785
301459,0.042892683
301460,0.53716904
301461,0.21094951
301462,0.79994357
301463,0.25532573
301464,0.03585727
301465,0.08224557
301466,0.15995461
301467,0.07205123
301468,0.04517299
301469,0.13041116
301470,0.19639093
301471,0.08125047
301472,0.2994308
301473,0.14531875
301474,0.12580736
301475,0.3824573
301476,0.64287466
301477,0.50730413
301478,0.22022514
301479,0.01230424
301480,0.7287149
301481,0.17821209
301482,0.17946497
301483,0.02083134
301484,0.32899827
301485,0.3185525
301486,0.44246328
301487,0.116096094
301488,0.7018125
301489,0.1533062
301490,0.7519455
301491,0.0879799
301492,0.107006885
301493,0.0064350287
301494,0.07495226
301495,0.16235508
301496,0.043766033
301497,0.4222673
301498,0.3597139
301499,0.17237772
301500,0.12613322
301501,0.6780697
301502,0.20881541
301503,0.5227951
301504,0.7091525
301505,0.9418993
301506,0.053713694
301507,0.84443796
301508,0.44112533
301509,0.103594966
301510,0.06569024
301511,0.5015904
301512,0.8555795
301513,0.74684167
301514,0.14415617
301515,0.8626005
301516,0.42147684
301517,0.27386427
301518,0.092216775
301519,0.13976598
301520,0.06579379
301521,0.08653358
301522,0.06278166
301523,0.13322555
301524,0.021179453
301525,0.24312706
301526,0.10144175
301527,0.40382212
301528,0.7546244
301529,0.78715926
301530,0.26244473
301531,0.059616566
301532,0.8137992
301533,0.03686046
301534,0.3076816
301535,0.20588323
301536,0.1540281
301537,0.2607897
301538,0.24514213
301539,0.19360092
301540,0.63376904
301541,0.9338634
301542,0.017536985
301543,0.5479264
301544,0.057471234
301545,0.03752905
301546,0.6963368
301547,0.4626426
301548,0.63725364
301549,0.15769313
301550,0.7815658
301551,0.1049846
301552,0.11975402
301553,0.3222546
301554,0.0394037
301555,0.15656976
301556,0.4021383
